鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
大同區,房地(土地+建物)+車位,臺北市大同區承德路三段３０８號十樓,23.42,住,,,1121215,土地2建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990310,212.79,2,2,2,有,有,42500000,199718,坡道平面,0.0,2500000,,RPRNMLLLNHJGFBA37DA,99.12,1.6,8.75,有,
大安區,房地(土地+建物)+車位,臺北市大安區敦化南路一段１３８號八樓之８,13.2,住,,,1121216,土地2建物1車位1,八層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1090909,209.02999999999997,3,2,2,有,有,88380000,477397,坡道平面,32.28,4000000,含裝潢費2500000元；,RPSNMLOLNHJGFFA18DA,105.32,5.83,7.06,有,
內湖區,房地(土地+建物)+車位,臺北市內湖區文湖街２１巷８２弄１３號八樓,30.83,住,,,1121116,土地1建物1車位1,八層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821230,145.32,3,2,1,有,有,30600000,210584,坡道平面,0.0,2500000,陽台外推；其他增建；,RPRQMLTLMHJGFCA48DA,88.58,0.73,9.94,有,224
中山區,房地(土地+建物),臺北市中山區復興北路４５８號八樓,5.46,住,,,1121120,土地1建物1車位0,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0910207,38.26,1,1,1,有,有,10260000,268165,,0.0,0,陽台外推；夾層；其他增建；,RPVPMLKMMHJGFCA97DA,18.45,0.0,3.77,有,
中正區,房地(土地+建物)+車位,臺北市中正區仁愛路一段３９號八樓,22.31,住,,,1121119,土地2建物1車位1,八層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870724,158.32,3,2,2,有,有,47880000,302425,坡道平面,0.0,3500000,陽台外推；其他增建；,RPTOMLTLLHJGFBA28DA,87.98,3.45,11.16,有,
信義區,房地(土地+建物),臺北市信義區吳興街５２４巷２１號四樓之３,13.18,住,,,1121015,土地1建物1車位0,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130122,49.35,0,1,1,有,無,13300000,269504,,0.0,0,依據112.10.15簽訂房屋土地預定買賣合約書所載價格登錄。預售屋、或土地及建物分件登記案件；,RPXPMLPLKHJGFDA48DA,27.25,1.32,3.1,有,
士林區,房地(土地+建物),臺北市士林區芝玉路一段３４號,138.88,都市：其他:保護區。,,,1121029,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0610913,175.56,6,4,2,有,無,28000000,159490,,0.0,0,頂樓加蓋；,RPUPMLKLNHJGFEA08DA,175.56,0.0,0.0,無,
中山區,房地(土地+建物),臺北市中山區建國北路二段３５號十二樓之５,4.77,住,,,1121009,土地5建物1車位0,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0770524,40.69,1,1,1,有,有,10150000,249447,,0.0,0,陽台外推；其他增建；,RPXNMLRJNHJGFCA48DA,24.61,0.24,4.53,有,225
北投區,房地(土地+建物),臺北市北投區吉利街１４５號,133.0,住,,,1120810,土地1建物2車位0,一層，騎樓,二層,公寓(5樓含以下無電梯),住家用,加強磚造,0601230,176.24,7,2,2,有,無,52350000,297038,,0.0,0,其他增建；,RPUOMLLLNHJGFEA08DA,155.32,7.1,13.82,無,
北投區,房地(土地+建物)+車位,臺北市北投區北科路１９０號七樓,47.03,住,,,1120205,土地1建物1車位2,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130126,248.70999999999998,4,2,2,有,有,63880000,312510,坡道平面,64.14,6200000,預售屋、或土地及建物分件登記案件；,RPROMLRKNHJGFEA28DA,109.62,0.0,10.95,有,
北投區,房地(土地+建物)+車位,臺北市北投區北科路１９２號十二樓,38.37,住,,,1110901,土地1建物1車位2,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130126,214.66,3,2,2,有,有,53280000,312782,坡道平面,64.14,6200000,預售屋、或土地及建物分件登記案件；,RPOOMLOLNHJGFEA77DA,92.31,0.0,6.0,有,
信義區,房地(土地+建物),臺北市信義區吳興街５２４巷２１號四樓之７,15.45,住,,,1110421,土地1建物1車位0,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130122,58.730000000000004,0,2,1,有,無,14980000,255066,,0.0,0,依據111.04.21簽訂房屋土地預定買賣合約書所載價格登錄。預售屋、或土地及建物分件登記案件；,RPQQMLPLKHJGFDA87DA,31.95,1.63,4.1,有,
北投區,房地(土地+建物)+車位,臺北市北投區北科路１８８號二樓,47.03,住,,,1110421,土地1建物1車位2,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130126,248.68,2,2,2,有,有,66560000,327084,坡道平面,64.14,6200000,預售屋、或土地及建物分件登記案件；,RPVNMLOLNHJGFEA38DA,109.62,0.0,10.92,有,
北投區,房地(土地+建物)+車位,臺北市北投區北科路１８８號九樓,47.03,住,,,1110413,土地1建物1車位2,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130126,248.70999999999998,3,2,2,有,有,65580000,321721,坡道平面,64.14,6200000,預售屋、或土地及建物分件登記案件；,RPWNMLOLNHJGFEA48DA,109.62,0.0,10.95,有,
北投區,房地(土地+建物)+車位,臺北市北投區北科路１９２號七樓,38.37,住,,,1110319,土地1建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130126,182.59,3,2,2,有,有,48520000,303747,坡道平面,32.07,2800000,預售屋、或土地及建物分件登記案件；,RPSOMLRKNHJGFEA38DA,92.31,0.0,6.0,有,
北投區,房地(土地+建物)+車位,臺北市北投區北科路１８６號四樓,38.37,住,,,1110320,土地1建物1車位2,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130126,214.66,3,2,2,有,有,52080000,303149,坡道平面,64.14,6450000,預售屋、或土地及建物分件登記案件；,RPXNMLOLNHJGFEA58DA,92.31,0.0,6.0,有,
內湖區,房地(土地+建物)+車位,臺北市內湖區金湖路３４７巷９０號二樓,43.23,住,,,1101009,土地1建物1車位1,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130305,111.37,2,1,1,有,有,21500000,228751,其他,25.25,1800000,預售屋、或土地及建物分件登記案件；,RPPPMLKLNHJGFCA37DA,49.86,0.0,4.4,有,
內湖區,房地(土地+建物)+車位,臺北市內湖區金湖路３４７巷９６號二樓,43.5,住,,,1100913,土地1建物1車位1,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130305,112.24000000000001,2,1,1,有,有,22280000,235429,其他,25.25,1800000,預售屋、或土地及建物分件登記案件；,RPRPMLKLNHJGFCA57DA,50.2,0.0,4.75,有,
內湖區,房地(土地+建物)+車位,臺北市內湖區金湖路３４７巷９６號五樓,35.61,住,,,1100821,土地1建物1車位1,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130305,99.19,1,1,1,有,有,22620000,281580,其他,25.25,1800000,民國112年12月23日配偶讓渡買賣交易價格不變.預售屋、或土地及建物分件登記案件；,RPQPMLKLNHJGFCA47DA,40.29,0.0,3.87,有,
大安區,房地(土地+建物)+車位,臺北市大安區永康街１號九樓之２,6.05,商,,,1100423,土地2建物1車位1,九層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130116,65.3,1,1,1,有,有,24420000,454676,其他,16.65,2300000,預售屋、或土地及建物分件登記案件；,RPWNMLRKNHJGFFA78DA,28.17,0.0,2.66,有,
中正區,房地(土地+建物)+車位,臺北市中正區金山南路一段９６號四樓之１,21.84,住,,,1100406,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130123,144.6,2,2,2,有,無,50130000,418284,升降機械,30.73,2500000,,RPTNMLNLNHJGFBA87EA,65.95,0.0,6.63,有,
中正區,房地(土地+建物),臺北市中正區金山南路一段９６號七樓之２,14.81,住,,,1100422,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130123,77.22,2,1,1,有,無,33500000,433825,,0.0,0,,RPUNMLNLNHJGFBA97EA,43.3,0.0,5.92,有,
大同區,房地(土地+建物),臺北市大同區大龍街４６巷１號,10.62,住,,,1100227,土地1建物1車位0,一層,十二層,住宅大樓(11層含以上有電梯),商業用,ＲＣ造,1130325,61.93,1,1,1,有,有,15830000,255611,,0.0,0,預售屋、或土地及建物分件登記案件；,RPOOMLTKMHJGFBA77DA,36.77,0.0,2.87,有,
大同區,房地(土地+建物)+車位,臺北市大同區蘭州街８９巷１６號八樓之２,10.12,住,,,1100113,土地1建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),住家用,ＲＣ造,1130325,79.0,2,1,1,有,有,15190000,225331,坡道平面,20.02,1900000,預售屋、或土地及建物分件登記案件；,RPQQMLSJMHJGFBA97DA,34.32,0.0,2.92,有,
大同區,房地(土地+建物),臺北市大同區蘭州街８９巷１６號九樓之２,10.12,住,,,1100122,土地1建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,ＲＣ造,1130325,58.980000000000004,2,1,1,有,有,13380000,226857,,0.0,0,讓渡預售屋、或土地及建物分件登記案件；,RPRQMLSJMHJGFBA08DA,34.32,0.0,2.92,有,
大同區,房地(土地+建物)+車位,臺北市大同區蘭州街８９巷１６號十樓之３,10.12,住,,,1100115,土地1建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),住家用,ＲＣ造,1130325,79.0,2,1,1,有,有,15500000,230587,坡道平面,20.02,1900000,聯名改單人預售屋、或土地及建物分件登記案件；,RPSQMLSJMHJGFBA18DA,34.32,0.0,2.92,有,
北投區,房地(土地+建物)+車位,臺北市北投區榮華二路２３號四樓,27.42,住,,,1091212,土地1建物1車位1,四層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130219,176.43,3,2,2,有,無,38380000,256091,坡道平面,37.3,2750000,預售屋、或土地及建物分件登記案件；,RPVNMLRKNHJGFEA58DA,86.55,0.0,6.94,有,
北投區,房地(土地+建物)+車位,臺北市北投區榮華二路２３號八樓,27.42,住,,,1091218,土地1建物1車位1,八層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130219,176.43,3,2,2,有,無,39450000,262345,坡道平面,37.3,2950000,預售屋、或土地及建物分件登記案件；,RPWNMLRKNHJGFEA68DA,86.55,0.0,6.94,有,
北投區,房地(土地+建物)+車位,臺北市北投區榮華二路２５號六樓,26.46,住,,,1091212,土地1建物1車位1,六層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130219,171.56,3,2,2,有,無,37870000,261582,坡道平面,37.3,2750000,預售屋、或土地及建物分件登記案件；,RPXNMLRKNHJGFEA78DA,84.07,0.0,6.15,有,
北投區,房地(土地+建物)+車位,臺北市北投區榮華二路２５號九樓,26.46,住,,,1091213,土地1建物1車位1,九層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130219,171.56,3,2,2,有,無,38680000,266125,坡道平面,37.3,2950000,買受人名義變更，買方於112年8月31日簽訂買賣契約，買賣總價為新台幣3900萬元整（含一平面車位）預售屋、或土地及建物分件登記案件；,RPOOMLRKNHJGFEA97DA,84.07,0.0,6.15,有,
北投區,房地(土地+建物)+車位,臺北市北投區榮華二路２５號五樓,26.46,住,,,1091214,土地1建物1車位1,五層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130219,171.56,3,2,2,有,無,37670000,260092,坡道平面,37.3,2750000,預售屋、或土地及建物分件登記案件；,RPTOMLRKNHJGFEA48DA,84.07,0.0,6.15,有,
大同區,房地(土地+建物),臺北市大同區蘭州街８９巷１６號五樓之３,10.12,住,,,1091225,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),住家用,ＲＣ造,1130325,58.980000000000004,2,1,1,有,有,13760000,233299,,0.0,0,預售屋、或土地及建物分件登記案件；,RPXPMLSJMHJGFBA58DA,34.32,0.0,2.92,有,
北投區,房地(土地+建物)+車位,臺北市北投區榮華二路２３號六樓,27.42,住,,,1091223,土地1建物1車位1,六層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130219,176.43,3,2,2,有,無,38900000,258391,坡道平面,37.3,2950000,預售屋、或土地及建物分件登記案件；,RPQOMLRKNHJGFEA18DA,86.55,0.0,6.94,有,
北投區,房地(土地+建物)+車位,臺北市北投區榮華二路２５號十一樓,26.46,住,,,1091229,土地1建物1車位1,十一層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130219,171.56,3,2,2,有,無,39330000,269105,坡道平面,37.3,3200000,預售屋、或土地及建物分件登記案件；,RPUOMLRKNHJGFEA58DA,84.07,0.0,6.15,有,
北投區,房地(土地+建物)+車位,臺北市北投區榮華二路２３號七樓,27.42,住,,,1091224,土地1建物1車位1,七層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130219,176.43,3,2,2,有,無,38720000,258535,坡道平面,37.3,2750000,預售屋、或土地及建物分件登記案件；,RPVOMLRKNHJGFEA68DA,86.55,0.0,6.94,有,
北投區,房地(土地+建物)+車位,臺北市北投區榮華二路２５號八樓,26.46,住,,,1091231,土地1建物1車位1,八層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130219,171.56,3,2,2,有,無,38480000,264636,坡道平面,37.3,2950000,預售屋、或土地及建物分件登記案件；,RPWOMLRKNHJGFEA78DA,84.07,0.0,6.15,有,
大同區,房地(土地+建物)+車位,臺北市大同區蘭州街８９巷１６號二樓之１,7.95,住,,,1091102,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),住家用,ＲＣ造,1130325,66.25,1,1,1,有,有,12880000,237508,坡道平面,20.02,1900000,預售屋、或土地及建物分件登記案件；,RPROMLTJMHJGFBA97DA,26.95,0.0,2.23,有,
大同區,房地(土地+建物)+車位,臺北市大同區蘭州街８９巷１６號十二樓,18.01,住,,,1091008,土地1建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,ＲＣ造,1130325,124.63,3,2,2,有,有,25500000,225600,坡道平面,20.02,1900000,預售屋、或土地及建物分件登記案件；,RPUNMLSJMHJGFBA08DA,61.53,0.0,4.56,有,
大同區,房地(土地+建物),臺北市大同區蘭州街８９巷１６號十一樓之３,10.12,住,,,1091015,土地1建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,ＲＣ造,1130325,58.980000000000004,2,1,1,有,有,13190000,223635,,0.0,0,讓渡預售屋、或土地及建物分件登記案件；,RPTQMLSJMHJGFBA28DA,34.32,0.0,2.92,有,
大同區,房地(土地+建物)+車位,臺北市大同區蘭州街８９巷１６號二樓之２,12.51,住,,,1091028,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),住家用,ＲＣ造,1130325,92.77,2,1,1,有,有,17200000,210309,坡道平面,20.02,1900000,讓渡預售屋、或土地及建物分件登記案件；,RPSOMLTJMHJGFBA08DA,43.02,0.0,2.92,有,
大同區,房地(土地+建物),臺北市大同區蘭州街８９巷１６號九樓之１,11.79,住,,,1091003,土地1建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,ＲＣ造,1130325,68.59,2,1,1,有,有,16000000,233270,,0.0,0,預售屋、或土地及建物分件登記案件；,RPXOMLTJMHJGFBA58DA,40.39,0.0,2.92,有,
大同區,房地(土地+建物),臺北市大同區蘭州街８９巷１６號五樓之２,12.51,住,,,1090925,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),住家用,ＲＣ造,1130325,72.75,2,1,1,有,有,15800000,217182,,0.0,0,預售屋、或土地及建物分件登記案件；,RPVOMLTJMHJGFBA38DA,43.02,0.0,2.92,有,
大同區,房地(土地+建物),臺北市大同區蘭州街８９巷１６號十樓之２,11.79,住,,,1090906,土地1建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),住家用,ＲＣ造,1130325,68.59,2,1,1,有,有,15880000,231521,,0.0,0,預售屋、或土地及建物分件登記案件；,RPOPMLTJMHJGFBA77DA,40.39,0.0,2.92,有,
大安區,房地(土地+建物)+車位,臺北市大安區泰順街６０巷１８弄２號三樓之３,22.93,住,,,1090814,土地1建物1車位1,三層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130201,158.33999999999997,3,2,2,有,有,41290000,324036,坡道平面,41.1,3300000,預售屋、或土地及建物分件登記案件；,RPQOMLOLMHJGFFA97DA,69.6,0.0,6.75,有,
士林區,房地(土地+建物)+車位,臺北市士林區基河路３１０號十四樓,28.6,住,,,1090806,土地1建物1車位1,十四層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130219,176.46,4,2,2,有,有,45200000,291961,坡道平面,31.92,3000000,原買方宋OO與新買方游OO於112.8.28簽立權利義務移轉證明更名轉讓總價款不變預售屋、或土地及建物分件登記案件；,RPTOMLPLMHJGFEA28DA,84.8,0.0,10.49,有,
士林區,房地(土地+建物)+車位,臺北市士林區基河路３０８號四樓,16.78,住,,,1090811,土地1建物1車位1,四層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130219,116.72,2,2,2,有,有,26980000,285142,坡道平面,31.92,2800000,原買方李OO與新買方李OO於112.7.17 簽立權利義務移轉證明更名轉讓轉售金額2980萬元預售屋、或土地及建物分件登記案件；,RPWOMLPLMHJGFEA58DA,51.22,0.0,4.67,有,
士林區,房地(土地+建物)+車位,臺北市士林區基河路３０８號十四樓,16.78,住,,,1090806,土地1建物1車位1,十四層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130219,116.72,2,2,2,有,有,28750000,303656,坡道平面,31.92,3000000,原買方宋OO與新買方游OO於112.8.28 簽立權利義務移轉證明更名轉讓總價款不變預售屋、或土地及建物分件登記案件；,RPUPMLPLMHJGFEA48DA,51.22,0.0,4.67,有,
士林區,房地(土地+建物)+車位,臺北市士林區基河路３０８號九樓,16.78,住,,,1090805,土地1建物1車位1,九層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130219,116.72,2,2,2,有,有,27600000,294811,坡道平面,31.92,2600000,預售屋、或土地及建物分件登記案件；,RPOQMLPLMHJGFEA97DA,51.22,0.0,4.67,有,
士林區,房地(土地+建物)+車位,臺北市士林區基河路３０６號八樓,16.78,住,,,1090803,土地1建物1車位1,八層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130219,116.72,2,2,2,有,有,27500000,291274,坡道平面,31.92,2800000,預售屋、或土地及建物分件登記案件；,RPORMLPLMHJGFEA08DA,51.22,0.0,4.67,有,
士林區,房地(土地+建物)+車位,臺北市士林區基河路３０６號十三樓,16.78,住,,,1090803,土地1建物1車位1,十三層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130219,116.72,2,2,2,有,有,28450000,302476,坡道平面,31.92,2800000,預售屋、或土地及建物分件登記案件；,RPPSMLPLMHJGFEA28DA,51.22,0.0,4.67,有,
士林區,房地(土地+建物)+車位,臺北市士林區基河路３０２號十三樓,28.78,住,,,1090803,土地1建物1車位1,十三層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130219,177.26999999999998,4,2,2,有,有,46230000,297420,坡道平面,31.92,3000000,原買方徐OO與新買方王OO二人於110.9.27 簽立權利義務移轉證明更名轉讓轉售金額4851萬元預售屋、或土地及建物分件登記案件；,RPTTMLPLMHJGFEA78DA,85.32,0.0,10.49,有,
士林區,房地(土地+建物)+車位,臺北市士林區基河路３１８號十二樓,16.43,住,,,1090810,土地1建物1車位1,十二層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130219,114.93,2,2,2,有,有,26900000,287917,坡道平面,31.92,3000000,預售屋、或土地及建物分件登記案件；,RPVVMLPLMHJGFEA56DA,50.5,0.0,4.19,有,
士林區,房地(土地+建物)+車位,臺北市士林區基河路３１８號十一樓,16.43,住,,,1090813,土地1建物1車位1,十一層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130219,114.93,2,2,2,有,有,26380000,284062,坡道平面,31.92,2800000,預售屋、或土地及建物分件登記案件；,RPXVMLPLMHJGFEA76DA,50.5,0.0,4.19,有,
士林區,房地(土地+建物)+車位,臺北市士林區基河路３１８號十三樓,16.43,住,,,1090820,土地1建物1車位1,十三層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130219,114.93,2,2,2,有,有,26600000,286712,坡道平面,31.92,2800000,預售屋、或土地及建物分件登記案件；,RPPWMLPLMHJGFEA68DA,50.5,0.0,4.19,有,
士林區,房地(土地+建物)+車位,臺北市士林區基河路３１６號十樓,16.43,住,,,1090710,土地1建物1車位1,十層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130219,114.93,2,2,2,有,有,26830000,287074,坡道平面,31.92,3000000,預售屋、或土地及建物分件登記案件；,RPVONLPLMHJGFEA58DA,50.5,0.0,4.19,有,
士林區,房地(土地+建物)+車位,臺北市士林區基河路３１０號十樓,28.6,住,,,1090711,土地1建物1車位1,十層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130219,176.46,4,2,2,有,有,44100000,283659,坡道平面,31.92,3100000,預售屋、或土地及建物分件登記案件；,RPVNMLPLMHJGFEA38DA,84.8,0.0,10.49,有,
士林區,房地(土地+建物)+車位,臺北市士林區基河路３１０號四樓,28.6,住,,,1090709,土地1建物1車位1,四層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130219,176.46,4,2,2,有,有,43100000,274664,坡道平面,31.92,3400000,預售屋、或土地及建物分件登記案件；,RPQOMLPLMHJGFEA97DA,84.8,0.0,10.49,有,
士林區,房地(土地+建物)+車位,臺北市士林區基河路３０８號十九樓,40.41,住,,,1090717,土地1建物1車位2,十九層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130219,267.91,4,2,3,有,有,67400000,300877,坡道平面,63.84,6000000,預售屋、或土地及建物分件登記案件；,RPRPMLPLMHJGFEA18DA,122.77,0.0,11.81,有,
士林區,房地(土地+建物)+車位,臺北市士林區基河路３０８號十樓,16.78,住,,,1090710,土地1建物1車位1,十層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130219,116.72,2,2,2,有,有,28200000,294811,坡道平面,31.92,3200000,預售屋、或土地及建物分件登記案件；,RPWPMLPLMHJGFEA68DA,51.22,0.0,4.67,有,
士林區,房地(土地+建物)+車位,臺北市士林區基河路３０８號十三樓,16.78,住,,,1090717,土地1建物1車位1,十三層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130219,116.72,2,2,2,有,有,28380000,299292,坡道平面,31.92,3000000,原買方楊OO與新買方石OO於112.6.26 簽立權利義務移轉證明更名轉讓轉售金額3150萬元預售屋、或土地及建物分件登記案件；,RPXPMLPLMHJGFEA78DA,51.22,0.0,4.67,有,
士林區,房地(土地+建物)+車位,臺北市士林區基河路３０８號八樓,16.78,住,,,1090731,土地1建物1車位1,八層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130219,116.72,2,2,2,有,有,27600000,292453,坡道平面,31.92,2800000,原買方陳OO與新買方簡OO於112.6.26 簽立權利義務移轉證明更名轉讓總價款不變預售屋、或土地及建物分件登記案件；,RPQQMLPLMHJGFEA18DA,51.22,0.0,4.67,有,
士林區,房地(土地+建物)+車位,臺北市士林區基河路３０８號六樓,16.78,住,,,1090710,土地1建物1車位1,六層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130219,116.72,2,2,2,有,有,26500000,280660,坡道平面,31.92,2700000,,RPSQMLPLMHJGFEA38DA,51.22,0.0,4.67,有,
士林區,房地(土地+建物)+車位,臺北市士林區基河路３０６號十七樓,43.0,住,,,1090703,土地1建物1車位2,十七層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130219,281.19,4,2,3,有,有,72950000,304348,坡道平面,63.84,6800000,預售屋、或土地及建物分件登記案件；,RPWQMLPLMHJGFEA78DA,129.54,0.0,13.84,有,
士林區,房地(土地+建物)+車位,臺北市士林區基河路３０６號六樓,16.78,住,,,1090716,土地1建物1車位1,六層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130219,116.72,2,2,2,有,有,27080000,288679,坡道平面,31.92,2600000,預售屋、或土地及建物分件登記案件；,RPXQMLPLMHJGFEA88DA,51.22,0.0,4.67,有,
士林區,房地(土地+建物)+車位,臺北市士林區基河路３０６號九樓,16.78,住,,,1090710,土地1建物1車位1,九層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130219,116.72,2,2,2,有,有,27800000,294811,坡道平面,31.92,2800000,預售屋、或土地及建物分件登記案件；,RPXRMLPLMHJGFEA98DA,51.22,0.0,4.67,有,
士林區,房地(土地+建物)+車位,臺北市士林區基河路３０６號十二樓,16.78,住,,,1090725,土地1建物1車位1,十二層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130219,116.72,2,2,2,有,有,28200000,295991,坡道平面,31.92,3100000,原買方黃OO二人與新買方黃OO於112.7.12 簽立1/2權利義務移轉證明更名轉讓總價款不變預售屋、或土地及建物分件登記案件；,RPOSMLPLMHJGFEA18DA,51.22,0.0,4.67,有,
士林區,房地(土地+建物)+車位,臺北市士林區基河路３０２號十五樓,28.78,住,,,1090701,土地1建物1車位1,十五層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130219,177.26999999999998,4,2,2,有,有,46880000,301892,坡道平面,31.92,3000000,預售屋、或土地及建物分件登記案件；,RPSTMLPLMHJGFEA68DA,85.32,0.0,10.49,有,
士林區,房地(土地+建物)+車位,臺北市士林區基河路３１８號十九樓,38.27,住,,,1090709,土地1建物1車位2,十九層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130219,257.01,4,2,3,有,有,65000000,302324,坡道平面,63.84,6600000,預售屋、或土地及建物分件登記案件；,RPWTMLPLMHJGFEA09DA,121.96,0.0,5.52,有,
士林區,房地(土地+建物)+車位,臺北市士林區基河路３１６號三樓,16.43,住,,,1090717,土地1建物1車位1,三層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130219,114.93,2,2,2,有,有,25200000,272256,坡道平面,31.92,2600000,預售屋、或土地及建物分件登記案件；,RPVUMLPLMHJGFEA09DA,50.5,0.0,4.19,有,
