鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
西屯區,房地(土地+建物),臺中市西屯區西屯路二段２９７之８巷１２弄５２號七樓之２,25.37,住,,,1130501,土地1建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120511,88.03999999999999,2,1,1,有,有,13300000,151068,,0.0,0,,RPUPMLRJNHJGFCB48DA,52.97,0.0,4.39,有,0031
西屯區,車位,臺中市西屯區智惠街１３１巷５６號等公共設施,0.0,,,,1130510,土地0建物1車位1,,,其他,,,,6.07,0,0,0,無,有,800000,,升降機械,0.0,0,建物坐落地號：上石碑段2172-8地號；僅車位交易；,RPQOMLNKNHJGFCB67DA,0.0,0.0,0.0,有,0032
西屯區,車位,臺中市西屯區智惠街１３１巷５６號等公共設施,0.0,,,,1130510,土地0建物1車位1,,,其他,,,,6.07,0,0,0,無,有,800000,,升降機械,0.0,0,建物坐落地號：上石碑段2172-8地號；僅車位交易；,RPROMLNKNHJGFCB77DA,0.0,0.0,0.0,有,0032
西屯區,房地(土地+建物),臺中市西屯區甘肅路一段１０號十一樓之２,2.76,商,,,1130502,土地1建物1車位0,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860203,41.16,1,1,1,有,有,3100000,75316,,0.0,0,,RPQRMLKLNHJGFCB77DA,23.18,0.43,4.06,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區國安一路５１之８號二樓之３,17.63,住,,,1130508,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950825,153.29000000000002,3,2,2,有,有,15000000,97854,坡道平面,0.0,0,,RPUOMLNLNHJGFCB18DA,82.34,5.88,6.68,有,
南屯區,房地(土地+建物)+車位,臺中市南屯區惠文路３０１號十六樓之５,38.07,住,,,1130509,土地1建物1車位2,十六層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030129,301.36,4,2,3,有,有,42800000,142023,坡道平面,53.04,0,,RPRPMLOLNHJGFCB08DA,144.21,6.8,14.93,有,
南屯區,房地(土地+建物),臺中市南屯區龍富十八路１５９之３號,149.08,住,,,1130506,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1041029,381.01,5,4,7,有,有,42300000,111021,,0.0,0,,RPPNMLRLNHJGFCB97DA,313.83,0.0,29.45,有,
大甲區,房地(土地+建物),臺中市大甲區永順街１２３巷８號,80.0,,,,1130511,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0610115,96.68,3,2,2,有,無,8680000,89781,,0.0,0,未登記建物；,RPPNMLLKNHJGFEB47DA,96.68,0.0,0.0,無,
清水區,房地(土地+建物)+車位,臺中市清水區民族路三段１２１號五樓之２,10.82,商,,,1130501,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100717,127.84,2,2,1,有,有,8850000,69227,坡道平面,27.74,0,,RPPNMLPJNHJGFFB87DA,56.11,2.1,8.92,有,0034
石岡區,土地,新梅子段306地號,540.23,農,,,1130506,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3957095,7325,,0.0,0,協議價購；,RPPNMLQKNHJGFGB18DA,0.0,0.0,0.0,無,
東勢區,土地,東勢段石角小段3460-9地號,2636.0,,山坡地保育區,農牧用地,1130508,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2200000,835,,0.0,0,,RPQNMLKLNHJGFGB77DA,0.0,0.0,0.0,無,
大里區,土地,瑞城段1169-1地號,72.04,,鄉村區,乙種建築用地,1130510,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5566143,77265,,0.0,0,,RPRNMLQLMHJGFIB58DA,0.0,0.0,0.0,無,
太平區,房地(土地+建物),臺中市太平區太平二十街３３號,50.0,住,,,1130501,土地1建物1車位0,全,五層,透天厝,其他,鋼筋混凝土造,0830118,203.2,6,2,4,有,無,12000000,59055,,0.0,0,其他增建；,RPRNMLQJNHJGFJB58DA,177.48,12.56,13.16,無,
太平區,土地,溪洲段469地號,0.29,,,,1130520,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,8143,0,,0.0,0,包含公共設施保留地用地；,RPPNMLRLNHJGFJB68DA,0.0,0.0,0.0,無,0035
西屯區,房地(土地+建物),臺中市西屯區上石北２巷１５號七樓之７,3.9,商,,,1130508,土地2建物1車位0,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0801218,35.92,1,0,1,有,有,3250000,90479,,0.0,0,,RPQNMLOLNHJGFCB87EA,28.53,0.0,0.0,有,
潭子區,土地,家福段43-1地號,61.79,商,,,1130507,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,7162697,115920,,0.0,0,政府機關標讓售；,RPPNMLOLNHJGFHB28EA,0.0,0.0,0.0,無,
大里區,土地,吉隆段490地號,176.11,都市：其他:住宅區,,,1130509,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,9588600,54447,,0.0,0,,RPQNMLOLNHJGFIB48EA,0.0,0.0,0.0,無,
北區,房地(土地+建物)+車位,臺中市北區育樂街５６號二十樓之５,9.44,都市：其他:第二之一種商業區,,,1130504,土地1建物1車位1,二十層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080513,107.72,1,1,1,有,有,12000000,111400,坡道平面,34.66,0,,RPPOMLOLNHJGFBB67DA,45.01,0.0,5.2,有,0036
北區,房地(土地+建物),臺中市北區永定一街５８巷４號,127.33,都市：其他:第二種住宅區,,,1130506,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0740815,158.08,3,2,2,有,無,11500000,72748,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPOPMLOLNHJGFBB67DA,134.93,16.19,6.96,無,
西屯區,車位,臺中市西屯區國安一路５１號等公共設施,0.0,,,,1130516,土地0建物1車位1,,,其他,,,,41.37,0,0,0,無,有,1100000,,坡道平面,41.37,1100000,建物坐落地號：國安段593-5地號；僅車位交易；,RPTOMLKLNHJGFCB77DA,0.0,0.0,0.0,有,0037
南屯區,車位,臺中市南屯區大進街５３６號地下二樓,0.0,,,,1130515,土地0建物1車位1,地下二層,十四層,其他,商業用,鋼筋混凝土造,0830616,7.45,0,0,0,無,有,408000,,坡道機械,0.0,408000,建物坐落地號：大新段29地號；僅車位交易；,RPORMLKLNHJGFCB57DA,0.0,0.0,0.0,有,0038
西屯區,房地(土地+建物),臺中市西屯區西安街１３０巷１０號二樓之４３,4.59,住,,,1130515,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830328,23.28,1,0,1,有,有,2100000,90206,,0.0,0,,RPWQMLLLNHJGFCB38DA,13.22,0.0,1.87,有,0039
南屯區,房地(土地+建物)+車位,臺中市南屯區大墩十二街３０５號四樓之２,11.56,商,,,1130502,土地1建物1車位1,四層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830903,162.79,4,2,2,有,有,15000000,92143,坡道機械,0.0,0,陽台外推；,RPPSMLLLNHJGFCB87DA,100.1,0.0,14.14,有,0040
西屯區,房地(土地+建物),臺中市西屯區臺灣大道二段８８８號十三樓之１１,4.1,住,,,1130503,土地2建物1車位0,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951124,46.14,1,1,1,有,有,6500000,140876,,0.0,0,,RPRTMLLLNHJGFCB18DA,29.14,0.39,2.29,有,
南屯區,車位,臺中市南屯區大墩十二街８８８號二樓之１等公共設施,0.0,,,,1130503,土地0建物1車位1,,,其他,,,,28.19,0,0,0,無,無,2200000,,坡道平面,28.19,2200000,建物坐落地號：永富段141地號；僅車位交易；,RPVQMLMLNHJGFCB38DA,0.0,0.0,0.0,無,0041
西屯區,房地(土地+建物)+車位,臺中市西屯區安和西路２０號,99.84,住,,,1130502,土地1建物1車位2,全,三層,透天厝,住家用,鋼筋混凝土造,1061122,358.08,5,2,6,有,有,43800000,122319,坡道平面,30.0,0,,RPPQMLNLNHJGFCB87DA,246.0,0.0,15.65,有,
南屯區,車位,臺中市南屯區大墩路９９號等公共設施,0.0,,,,1130508,土地0建物1車位1,,,其他,,,,30.76,0,0,0,無,有,2200000,,坡道平面,30.76,2200000,建物坐落地號：田心段553地號；僅車位交易；,RPWSMLPLNHJGFCB98DA,0.0,0.0,0.0,有,0042
西屯區,房地(土地+建物)+車位,臺中市西屯區市政北七路１７０號二十三樓之３,41.29,都市：其他:第六種新市政中心專用區,,,1130502,土地1建物1車位4,二十三層,三十二層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0991013,629.53,0,0,0,無,有,108000000,171557,坡道平面,63.32,0,,RPRNMLRLNHJGFCB18DA,336.9,7.73,72.06,有,
西屯區,土地,西屯段1230-1地號,11.57,,,,1130507,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1703000,147191,,0.0,0,包含公共設施保留地用地；,RPXPMLRLNHJGFCB98DA,0.0,0.0,0.0,無,
西屯區,房地(土地+建物)+車位,臺中市西屯區青海南街１９９號十七樓之９,18.43,住,,,1130514,土地1建物1車位1,十七層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101018,147.19,3,2,2,有,有,13360000,90767,升降平面,0.0,0,,RPVPMLSLNHJGFCB88DA,66.66,2.61,6.43,有,0043
豐原區,房地(土地+建物)+車位,臺中市豐原區安康路４７號十二樓之２,27.4,都市：其他:第二種住宅區,,,1130502,土地3建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060612,174.5,3,2,2,有,有,16750000,95989,坡道平面,23.32,0,,RPSQMLQLNHJGFDB58DA,86.28,4.03,10.79,有,0044
大甲區,房地(土地+建物),臺中市大甲區中山路一段８２５之１號,63.0,住,,,1130510,土地2建物1車位0,全,二層,透天厝,其他,加強磚造,0610203,145.22,3,2,2,有,無,8345500,57468,,0.0,0,大甲薰風段720地號買賣總價新台幣壹佰壹拾肆萬伍仟伍佰元整。大甲薰風段723地號782建號買賣總價新台幣柒佰貳拾萬元整其他增建；,RPQNMLPKNHJGFEB97DA,145.22,0.0,0.0,無,
大甲區,土地,孔門段1120地號,14.0,住,,,1130517,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1422960,101640,,0.0,0,畸零地或有合併使用效益；,RPQNMLRKNHJGFEB18DA,0.0,0.0,0.0,無,
大甲區,土地,雁門段1043地號,157.94,住,,,1130513,土地5建物0車位0,,,其他,,,,0.0,0,0,0,無,無,7166477,45375,,0.0,0,,RPPNMLOLNHJGFEB87DA,0.0,0.0,0.0,無,
大安區,土地,東安段14地號,106.65,,特定農業區,甲種建築用地,1130503,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1600000,15002,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPSNMLTLNHJGFEB68DA,0.0,0.0,0.0,無,0045
清水區,房地(土地+建物),臺中市清水區仁愛路１６５號,83.0,都市：其他:第四種住宅區,,,1130509,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0780105,92.14,4,2,3,有,無,8150000,88452,,0.0,0,,RPPPMLSLNHJGFFB58DA,92.14,0.0,0.0,無,
和平區,土地,埋伏坪社段7-110地號,2000.0,,山坡地保育區,暫未編定,1130520,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,480000,240,,0.0,0,,RPUNMLOKNHJGFGB48DA,0.0,0.0,0.0,無,0046
東勢區,土地,東勢段石角小段4-332地號,2500.0,,山坡地保育區,農牧用地,1130515,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6000000,2400,,0.0,0,,RPWNMLOLNHJGFGB78DA,0.0,0.0,0.0,無,0047
霧峰區,土地,丁台三段322-1地號,2526.7,,特定農業區,農牧用地,1130508,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,21000000,8311,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；受債權債務關係影響或債務抵償；,RPPOMLOKNHJGFIB28DA,0.0,0.0,0.0,無,
南屯區,房地(土地+建物),臺中市南屯區建功路２５６巷１０號,122.1,都市：其他:農業區,,,1130505,土地1建物1車位0,全,一層,透天厝,住家用,加強磚造,0660223,60.55,3,1,1,有,無,10000000,165153,,0.0,0,其他增建；,RPPNMLRLNHJGFCB08EA,60.55,0.0,0.0,無,
西屯區,房地(土地+建物),臺中市西屯區長安路二段７０巷２０之３號,63.0,住,,,1130513,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0750324,102.85,4,1,3,有,無,10000000,97229,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；,RPQNMLRLNHJGFCB18EA,90.98,6.49,5.38,無,
西屯區,房地(土地+建物)+車位,臺中市西屯區皇城街２１號十二樓之３,21.76,住,,,1130513,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961226,137.4,4,1,2,有,有,12000000,87336,坡道平面,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLRLNHJGFCB28EA,72.73,0.0,8.78,有,
北區,房地(土地+建物),臺中市北區忠太東路１１９號１８樓之２３,2.58,都市：其他:第三種住宅區。,,,1130509,土地1建物1車位0,十八層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840607,31.11,1,0,1,有,有,2230000,71681,,0.0,0,,RPWOMLRLNHJGFBB68DA,16.04,0.0,3.04,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區市政北一路９８號十一樓之２,27.27,都市：其他:第六種新市政中心專用區,,,1130508,土地1建物2車位2,十一層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1060424,454.31,0,0,0,無,有,66990000,147454,坡道平面,83.3,0,毛胚屋；,RPTNMLSJNHJGFCB28DA,218.71,0.0,23.04,有,
南屯區,房地(土地+建物)+車位,臺中市南屯區文心路一段２５６號十九樓之１,37.5,都市：其他:第三種住宅區。,,,1130510,土地1建物1車位4,十九層,三十層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1031008,640.8399999999999,4,2,5,有,有,64900000,101273,坡道平面,145.96,0,,RPXPMLNKNHJGFCB48DA,291.27,3.21,54.48,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區文心路三段６號十樓之７,6.92,都市：其他:第三種商業區,,,1130505,土地1建物1車位1,十層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980813,106.47999999999999,1,1,1,有,有,11200000,105184,坡道平面,37.8,0,,RPPOMLRKNHJGFCB97DA,42.37,1.35,2.83,有,
南屯區,房地(土地+建物),臺中市南屯區寶山一街１２６號,86.0,都市：其他:第二種住宅區,,,1130502,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0740211,118.36,2,3,2,有,無,14200000,119973,,0.0,0,其他增建；,RPTRMLRLNHJGFCB78DA,113.3,0.0,5.06,無,
清水區,土地,銀聯段1884-6地號,35.0,都市：其他:第四種住宅區,,,1130506,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2276312,65037,,0.0,0,,RPSNMLRJNHJGFFB38DA,0.0,0.0,0.0,無,
清水區,房地(土地+建物),臺中市清水區中社路９７之１０號,91.0,都市：其他:第四種住宅區,,,1130509,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0800501,140.35,6,2,3,有,無,10500000,74813,,0.0,0,,RPPNMLSLNHJGFFB38DA,140.35,0.0,0.0,無,
清水區,房地(土地+建物)+車位,臺中市清水區民有路２５５號七樓,30.46,都市：其他:第四種住宅區,,,1130509,土地1建物1車位1,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1080111,104.39,2,2,1,有,有,5340000,51154,坡道機械,15.53,0,,RPUNMLTLNHJGFFB98DA,53.2,0.0,7.44,有,
東勢區,土地,新合作段110-2地號,119.94,都市：其他:農業區,,,1130510,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1080000,9005,,0.0,0,,RPRNMLKLNHJGFGB87DA,0.0,0.0,0.0,無,
新社區,土地,水底寮段上水底寮小段215地號,194.0,,鄉村區,乙種建築用地,1130515,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1200000,6186,,0.0,0,土地持分過戶買賣。,RPQNMLSLNHJGFGB58DA,0.0,0.0,0.0,無,
石岡區,土地,新德興段517地號,166.31,,特定農業區,甲種建築用地,1130512,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,862200,5184,,0.0,0,,RPTNMLSLNHJGFGB88DA,0.0,0.0,0.0,無,
大雅區,土地,上楓段1190-20地號,8.0,都市：其他:道路用地,,,1130516,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,203200,25400,,0.0,0,,RPSPMLSLNHJGFHB09DA,0.0,0.0,0.0,無,
霧峰區,土地,丁台三段821地號,122.73,,鄉村區,乙種建築用地,1130519,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,400000,3259,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPWNMLSLNHJGFIB76DA,0.0,0.0,0.0,無,
太平區,房地(土地+建物),臺中市太平區永平南路４５之５號,5.03,住,,,1130511,土地1建物1車位0,一層,四層,華廈(10層含以下有電梯),辦公用,鋼筋混凝土造,0970707,12.879999999999999,1,0,1,有,有,1350000,104814,,0.0,0,夾層；,RPXNMLOKNHJGFJB09DA,8.16,0.0,0.0,有,
太平區,房地(土地+建物),臺中市太平區長億二街４５巷３０弄２號,33.7,住,,,1130512,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0850110,71.28,4,2,3,有,有,5470000,76740,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPOOMLRLNHJGFJB68DA,65.83,0.0,5.46,無,
烏日區,房地(土地+建物),臺中市烏日區學田路便行巷２９０號,37.81,都市：其他:第一種住宅區,,,1130506,土地2建物1車位0,全,二層,透天厝,其他,加強磚造,0690611,42.9,2,2,2,有,無,7500000,174825,,0.0,0,頂樓加蓋；,RPPNMLSLNHJGFIB78EA,42.9,0.0,0.0,無,
西區,房地(土地+建物)+車位,臺中市西區公路２０２巷６號,20.75,都市：其他:第二種住宅區,,,1130402,土地1建物1車位1,一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800603,137.79,3,2,2,有,有,12500000,90718,升降機械,0.0,0,陽台外推；,RPSOMLQKMHJGFAB87DA,97.81,0.0,0.0,有,
南區,房地(土地+建物)+車位,臺中市南區復興北路７６９號四樓之二,28.7,都市：其他:第三種住宅區。,,,1130410,土地2建物1車位2,四層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030920,240.32,4,2,2,有,有,24680000,102696,坡道平面,66.82,0,,RPTSMLRKMHJGFAB48DA,107.42,0.0,10.82,有,0048
南區,房地(土地+建物),臺中市南區美村路二段１８９號,58.0,都市：其他:第二種住宅區,,,1130410,土地1建物1車位0,全,五層,透天厝,住商用,鋼筋混凝土造,0821210,247.04,4,3,5,有,無,12000000,48575,,0.0,0,,RPVPMLSKMHJGFAB48DA,200.73,13.91,32.4,無,
西區,房地(土地+建物),臺中市西區華美街３７２巷３號四樓,25.0,都市：其他:第二種住宅區,,,1130415,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,見其他登記事項,0630404,57.16,2,2,1,有,無,4580000,80126,,0.0,0,其他增建；,RPOQMLPLMHJGFAB67DA,57.16,0.0,0.0,無,
南區,房地(土地+建物)+車位,臺中市南區復興北路３２號二樓之５,21.39,都市：其他:第三種住宅區。,,,1130430,土地2建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081007,152.59,3,2,2,有,有,14280000,93584,坡道平面,0.0,0,,RPTNMLKMMHJGFAB47DA,73.52,0.0,10.81,有,0049
西區,房地(土地+建物),臺中市西區公益路１７４巷２０８號,34.56,都市：其他:第二種住宅區,,,1130401,土地1建物2車位0,一層，夾層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690227,116.75,3,2,1,有,無,7250000,62099,,0.0,0,,RPSOMLMJNHJGFAB47DA,116.75,0.0,0.0,無,
